price,date,SMA_7,SMA_30,return
84105.77942167096,2025-04-17 00:00:00,83461.04104130903,83578.25457580909,0.005370616430659725
84930.90857600998,2025-04-18 00:00:00,84223.11979180935,83649.95051211331,0.009810611827305804
84433.75017215389,2025-04-19 00:00:00,84365.18579062598,83570.5608146949,-0.005853680505621295
85126.66244301842,2025-04-20 00:00:00,84339.69509906766,83599.08810980678,0.008206579353063681
85073.16544858096,2025-04-21 00:00:00,84550.03014878703,83634.54252749872,-0.000628439937643166
87452.04699068287,2025-04-22 00:00:00,84968.40079152821,83756.50047579063,0.02796277215686449
93576.16588573981,2025-04-23 00:00:00,86385.4969911224,84016.11570034803,0.07002830815051597
93605.45230873208,2025-04-24 00:00:00,87742.59311784543,84225.3731207494,0.00031296882828080186
93872.81422867288,2025-04-25 00:00:00,89020.00821108298,84437.11413119499,0.002856264387879559
94773.11200643536,2025-04-26 00:00:00,90497.05990169464,84697.52267977271,0.009590612417023747
94644.06637120107,2025-04-27 00:00:00,91856.68903429214,84944.74917280195,-0.0013616270744124526
93809.33781968223,2025-04-28 00:00:00,93104.71365873519,85259.74479495602,-0.008819660687918618
95030.60645474444,2025-04-29 00:00:00,94187.36501074398,85671.45925831914,0.01301862547425392
94256.35946318062,2025-04-30 00:00:00,94284.53552180696,86068.12520336392,-0.008147343476467617
94235.75331048167,2025-05-01 00:00:00,94374.57852205691,86458.84719191403,-0.00021861816875068385
96426.94522273027,2025-05-02 00:00:00,94739.45437835083,86831.82577916219,0.023252235327595905
96855.5681343944,2025-05-03 00:00:00,95036.94811091639,87309.4639785539,0.004445053306148861
95922.86842404422,2025-05-04 00:00:00,95219.6341184654,87734.76000689279,-0.009629799590416765
94326.62048529249,2025-05-05 00:00:00,95293.53164212403,88083.91376793601,-0.016640952934134923
94758.8237105546,2025-05-06 00:00:00,95254.70553581117,88456.01170822866,0.004581985690131907
96854.53198815876,2025-05-07 00:00:00,95625.87303937948,89077.44665510063,0.022116233565811383
97026.49376966801,2025-05-08 00:00:00,96024.55024783468,89672.35337183697,0.0017754644824494736
103076.27555512934,2025-05-09 00:00:00,96974.45458103453,90563.92621179715,0.0623518541216479
102962.54045692299,2025-05-10 00:00:00,97846.87919853863,91241.9385505125,-0.0011034071380034982
104630.8792994166,2025-05-11 00:00:00,99090.88075216326,92076.42261640944,0.016203357406392005
103994.061616746,2025-05-12 00:00:00,100471.94377094232,92761.58173095305,-0.006086326397470643
102876.8304286011,2025-05-13 00:00:00,101631.65901637753,93347.30616910888,-0.010743221014506421
104184.49039270742,2025-05-14 00:00:00,102678.79593131307,94033.42851218094,0.01271092780228944
103594.42575090709,2025-05-15 00:00:00,103617.07192863293,94669.12762082803,-0.005663651466510711
103708.85136423641,2025-05-16 00:00:00,103707.43990136252,95337.5395833499,0.0011045537682159434
103556.03493982446,2025-05-17 00:00:00,103792.22482749129,95985.881433955,-0.0014735138071797493
103212.36483885496,2025-05-18 00:00:00,103589.57990455392,96595.26330938317,-0.00331868732874141
106030.6376831359,2025-05-19 00:00:00,103880.51934260961,97315.15955974924,0.027305573791290394
105629.41580436694,2025-05-20 00:00:00,104273.7458248619,97998.58467179419,-0.003784018351072893
106786.71995834043,2025-05-21 00:00:00,104645.49290566659,98722.36982211951,0.010956267675633846
109665.86371625263,2025-05-22 00:00:00,105512.84118643023,99462.83037963852,0.026961627429285207
111560.356938144,2025-05-23 00:00:00,106634.48483984561,100062.30341471866,0.01727514066540481
107216.66856870624,2025-05-24 00:00:00,107157.43250111445,100516.01062338446,-0.0389357697362529
107831.36374380375,2025-05-25 00:00:00,107817.2894875357,100981.29560722216,0.005733205324353063
108861.81037744327,2025-05-26 00:00:00,108221.74272957961,101450.91888625573,0.009556093866045723
109377.71513263129,2025-05-27 00:00:00,108757.2140621888,101942.04051163675,0.004739079328180296
109068.45694901445,2025-05-28 00:00:00,109083.17648942795,102450.67781594783,-0.00282743320466905
107838.18431100152,2025-05-29 00:00:00,108822.07943153495,102877.59707782305,-0.011279820696354359
105745.41660358038,2025-05-30 00:00:00,107991.3736694544,103260.56564916972,-0.019406555486743637
104010.91956242644,2025-05-31 00:00:00,107533.40952570015,103586.40452423455,-0.016402574190579222
104687.50742934884,2025-06-01 00:00:00,107084.28719506375,103861.7565977885,0.006504969572125763
105710.00593822816,2025-06-02 00:00:00,106634.02941803301,104156.90452458295,0.00976714924241917
105884.74263221149,2025-06-03 00:00:00,106135.03334654447,104488.96699818854,0.0016529815927306402
105434.47745144971,2025-06-04 00:00:00,105615.89341832093,104859.22889706044,-0.004252408511071004
104812.9182188067,2025-06-05 00:00:00,105183.71254800739,105194.36538066884,-0.00589521803177917
101650.7387545425,2025-06-06 00:00:00,104598.7585695734,105354.2389395483,-0.030169749282839997
104409.74967959142,2025-06-07 00:00:00,104655.73430059699,105600.34746987908,0.0271420646701952
105681.4546141758,2025-06-08 00:00:00,104797.72675557225,105687.18677184731,0.012179944291476064
105692.24740699006,2025-06-09 00:00:00,104795.18982253825,105778.17700351619,0.00010212570269452215
